index,id,level_1,level_2,level_3
26157,data/2002/07/02/1405243.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26158,data/2002/07/30/1412098.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26159,data/2002/07/30/1412231.xml,Top--News,Top--News--Business,None
26160,data/2002/07/30/1412203.xml,Top--Features,Top--Features--Books,None
26160,data/2002/07/30/1412203.xml,Top--News,Top--News--Business,Top--News--Business--Media and Advertising
26161,data/2002/07/11/1407430.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26162,data/2002/07/11/1407454.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26163,data/2002/07/11/1407317.xml,Top--News,Top--News--Obituaries,None
26164,data/2002/07/11/1407313.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26164,data/2002/07/11/1407313.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26165,data/2002/07/11/1407451.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26166,data/2002/07/11/1407424.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26166,data/2002/07/11/1407424.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26167,data/2002/07/23/1410422.xml,Top--News,Top--News--Health,None
26167,data/2002/07/23/1410422.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
26167,data/2002/07/23/1410422.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26168,data/2002/07/23/1410527.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26169,data/2002/07/29/1412063.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26169,data/2002/07/29/1412063.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26170,data/2002/07/24/1410743.xml,Top--News,Top--News--Sports,None
26170,data/2002/07/24/1410743.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26171,data/2002/07/24/1410678.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26172,data/2002/07/24/1410779.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26173,data/2002/07/24/1410770.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26174,data/2002/07/24/1410694.xml,Top--News,Top--News--World,None
26174,data/2002/07/24/1410694.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26175,data/2002/07/24/1410551.xml,Top--News,Top--News--Corrections,None
26176,data/2002/07/24/1410787.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26177,data/2002/07/24/1410609.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26178,data/2002/07/16/1408655.xml,Top--News,Top--News--World,None
26178,data/2002/07/16/1408655.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26178,data/2002/07/16/1408655.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26179,data/2002/07/16/1408713.xml,Top--News,Top--News--Business,None
26179,data/2002/07/16/1408713.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26180,data/2002/07/16/1408646.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26180,data/2002/07/16/1408646.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26182,data/2002/07/16/1408649.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26183,data/2002/07/16/1408640.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26184,data/2002/07/16/1408724.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26185,data/2002/07/16/1408663.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26185,data/2002/07/16/1408663.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26186,data/2002/07/16/1408599.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
26186,data/2002/07/16/1408599.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26187,data/2002/07/05/1405974.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26188,data/2002/07/05/1405840.xml,Top--News,Top--News--Corrections,None
26189,data/2002/07/05/1405996.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26190,data/2002/07/05/1405876.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26190,data/2002/07/05/1405876.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26191,data/2002/07/05/1405882.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26191,data/2002/07/05/1405882.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26193,data/2002/07/05/1405830.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26194,data/2002/07/05/1405954.xml,Top--News,Top--News--Business,None
26194,data/2002/07/05/1405954.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26194,data/2002/07/05/1405954.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26195,data/2002/07/01/1405062.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Editorials
26195,data/2002/07/01/1405062.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26196,data/2002/07/18/1409239.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26197,data/2002/07/18/1409104.xml,Top--News,Top--News--Business,Top--News--Business--Markets
26197,data/2002/07/18/1409104.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26198,data/2002/07/18/1409133.xml,Top--News,Top--News--New York and Region,None
26199,data/2002/07/12/1407696.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26200,data/2002/07/12/1407698.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26201,data/2002/07/12/1407649.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26202,data/2002/07/12/1407609.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26202,data/2002/07/12/1407609.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26203,data/2002/07/12/1407566.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26203,data/2002/07/12/1407566.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26204,data/2002/07/12/1407593.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26204,data/2002/07/12/1407593.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26205,data/2002/07/12/1407555.xml,Top--News,Top--News--New York and Region,None
26206,data/2002/07/12/1407654.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26207,data/2002/07/20/1409580.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26207,data/2002/07/20/1409580.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26209,data/2002/07/20/1409638.xml,Top--News,Top--News--Sports,Top--News--Sports--Baseball
26210,data/2002/07/20/1409631.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26211,data/2002/07/20/1409529.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Op-Ed
26211,data/2002/07/20/1409529.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26212,data/2002/07/15/1408511.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26213,data/2002/07/15/1408491.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26213,data/2002/07/15/1408491.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26214,data/2002/07/15/1408518.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26214,data/2002/07/15/1408518.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26215,data/2002/07/15/1408416.xml,Top--News,Top--News--Business,None
26216,data/2002/07/15/1408497.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26216,data/2002/07/15/1408497.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26217,data/2002/07/15/1408386.xml,Top--News,Top--News--Business,Top--News--Business--Media and Advertising
26217,data/2002/07/15/1408386.xml,Top--Features,Top--Features--Movies,Top--Features--Movies--News and Features
26217,data/2002/07/15/1408386.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26218,data/2002/07/15/1408415.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26219,data/2002/07/06/1406012.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26219,data/2002/07/06/1406012.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26221,data/1998/11/07/1060115.xml,Top--News,Top--News--U.S.,None
26222,data/1998/11/07/1060185.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26223,data/1998/11/26/1065244.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26224,data/1998/11/26/1065193.xml,Top--News,Top--News--Sports,Top--News--Sports--Hockey
26225,data/1998/11/26/1065148.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26225,data/1998/11/26/1065148.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26226,data/1998/11/26/1065256.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26227,data/1998/11/14/1061867.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26228,data/1998/11/14/1061895.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Football
26229,data/1998/11/14/1061873.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26231,data/1998/11/19/1063412.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26232,data/1998/11/19/1063333.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Op-Ed
26232,data/1998/11/19/1063333.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26232,data/1998/11/19/1063333.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26233,data/1998/11/13/1061850.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26234,data/1998/11/13/1061810.xml,Top--News,Top--News--Sports,Top--News--Sports--Pro Football
26235,data/1998/11/13/1061716.xml,Top--News,Top--News--New York and Region,None
26235,data/1998/11/13/1061716.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26236,data/1998/11/13/1061723.xml,Top--News,Top--News--World,Top--News--World--Countries and Territories
26236,data/1998/11/13/1061723.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Op-Ed
26236,data/1998/11/13/1061723.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26237,data/1998/11/21/1063882.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26240,data/1998/11/21/1063886.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26241,data/1998/11/21/1063851.xml,Top--News,Top--News--U.S.,Top--News--U.S.--South
26242,data/1998/11/04/1059483.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26243,data/1998/11/04/1059467.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26243,data/1998/11/04/1059467.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26244,data/1998/11/04/1059446.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26245,data/1998/11/04/1059458.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26246,data/1998/11/04/1059400.xml,Top--News,Top--News--New York and Region,None
26246,data/1998/11/04/1059400.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26247,data/1998/11/04/1059511.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26247,data/1998/11/04/1059511.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26248,data/1998/11/25/1064958.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26248,data/1998/11/25/1064958.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26249,data/1998/11/25/1064947.xml,Top--News,Top--News--New York and Region,None
26250,data/1998/11/25/1064852.xml,Top--Features,Top--Features--Arts,None
26251,data/1998/11/17/1063032.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26252,data/1998/11/10/1060984.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26253,data/1998/11/10/1061010.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26254,data/1998/11/22/1063921.xml,Top--Opinion,Top--Opinion--Opinion,None
26255,data/1998/11/22/1064028.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
26256,data/1998/11/22/1064271.xml,Top--News,Top--News--U.S.,"Top--News--U.S.--U.S. States, Territories and Possessions"
26256,data/1998/11/22/1064271.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26257,data/1998/11/22/1064327.xml,Top--Features,Top--Features--Week in Review,None
26258,data/1998/11/22/1064244.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
26258,data/1998/11/22/1064244.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26258,data/1998/11/22/1064244.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26259,data/1998/11/22/1064182.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
26259,data/1998/11/22/1064182.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26261,data/1998/11/22/1064214.xml,Top--Features,Top--Features--Week in Review,None
26262,data/1998/11/22/1063984.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26263,data/1998/11/22/1064184.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--The City
26263,data/1998/11/22/1064184.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26264,data/1998/11/22/1064078.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26265,data/1998/11/22/1064036.xml,Top--News,Top--News--New York and Region,Top--News--New York and Region--Connecticut
26266,data/1998/11/22/1063940.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26267,data/1998/11/22/1064201.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26268,data/1998/11/22/1064107.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26268,data/1998/11/22/1064107.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26269,data/1998/11/22/1064306.xml,Top--News,Top--News--Sports,Top--News--Sports--Baseball
26270,data/1998/11/22/1064159.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
26271,data/1998/11/22/1064186.xml,Top--Features,Top--Features--Style,Top--Features--Style--Fashion and Style
26272,data/1998/11/22/1064296.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26275,data/1998/11/03/1059151.xml,Top--News,Top--News--Obituaries,None
26277,data/1998/11/03/1059206.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26277,data/1998/11/03/1059206.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26279,data/1998/11/03/1059267.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26280,data/1998/11/03/1059215.xml,Top--Opinion,Top--Opinion--Opinion,Top--Opinion--Opinion--Letters
26280,data/1998/11/03/1059215.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26281,data/1998/11/03/1059271.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
26282,data/1998/11/03/1059228.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26284,data/1998/11/03/1059167.xml,Top--Classifieds,None,None
26284,data/1998/11/03/1059167.xml,Top--Features,Top--Features--Travel,Top--Features--Travel--Guides
26285,data/1998/11/01/1058357.xml,Top--Classifieds,Top--Classifieds--Job Market,Top--Classifieds--Job Market--Job Categories
26286,data/1998/11/01/1058885.xml,Top--Classifieds,Top--Classifieds--Paid Death Notices,None
